Unnamed: 0,lemma_1,lemma_2,year,genre,source,text,clean_text,sentence_key
1349,liquid,asset,1997,SPOK,CNN_Burden,". They see what assets she has, what her earning capacity is, her liquid assets, what would be the -- you know, the sale value if one",". They see what assets she has, what her earning capacity is, her liquid assets, what would be the -- you know, the sale value if one",7e3953c73d20f19ee2d37411f968817b
1350,liquid,asset,1997,MAG,ConsumRep,"state, as shown in the table. Most states let you keep $2000 of liquid assets, some a little more and some a little less. And you may","state, as shown in the table. Most states let you keep $2000 of liquid assets, some a little more and some a little less. And you may",3deb70e3c39c9b7351a0f2a966125f05
1351,liquid,asset,1997,NEWS,WashPost,"bank has criticized CITIC, saying it has too many long-term investments and not enough liquid assets. The central bank, the Finance Ministry and a state economic reform commission","bank has criticized CITIC, saying it has too many long-term investments and not enough liquid assets. The central bank, the Finance Ministry and a state economic reform commission",e78cebf3402f1f2ffd11e5b11387d73b
1352,liquid,asset,1997,NEWS,WashPost,"coffee plantations in Brazil and the Ivory Coast. # The extent of Mobutu's liquid assets, however, is open to question. Some experts believe he exhausted much","coffee plantations in Brazil and the Ivory Coast. # The extent of Mobutu's liquid assets, however, is open to question. Some experts believe he exhausted much",e3e19aa248b4038a19d3f5805c1d403f
1353,liquid,asset,1997,ACAD,VisualImpair,"in the U.S. with disabilities who have a monthly income of less than $2,000 and liquid assets of less than $10,000. For more information, contact: Jim Fruchterman or","in the U.S. with disabilities who have a monthly income of less than $2,000 and liquid assets of less than $10,000. For more information, contact: Jim Fruchterman or",fbe99445fd4ff2682759bc59c6895036
1354,liquid,asset,1996,MAG,Money,", say financial planners. What's more, the couple's roughly $1,500 in liquid assets (checking and savings accounts) represents only 15% or so of the three",", say financial planners. What's more, the couple's roughly $1,500 in liquid assets (checking and savings accounts) represents only 15% or so of the three",8804860f9a75cbc46165fa73c6e302ab
1355,liquid,asset,1996,MAG,Fortune,"market funds, now at some $650 billion. Add in savings accounts and other liquid assets and the amount goes to $3.3 trillion, according to Edward Yardeni, chief","market funds, now at some $650 billion. Add in savings accounts and other liquid assets and the amount goes to $3.3 trillion, according to Edward Yardeni, chief",97474e667d9b9b29f9cf81bdbcf35dec
1356,liquid,asset,1996,NEWS,SanFranChron,to lure the 1 million Americans who have more than $ 1 million each in liquid assets (excluding the value of their homes). About one-sixth of this population,to lure the 1 million Americans who have more than $ 1 million each in liquid assets (excluding the value of their homes). About one-sixth of this population,2258ace239f748b8c0747b388bec914c
1357,liquid,asset,1995,MAG,NaturalHist,"start to be marked by negotiation and compromise, although negotiations sometimes break down. Liquid Assets: A Brief History of Wet Nursing A Sumerian lullaby from the third millennium","start to be marked by negotiation and compromise, although negotiations sometimes break down. Liquid Assets: A Brief History of Wet Nursing A Sumerian lullaby from the third millennium",7568d978444f1070cbee0d833556198f
1358,liquid,asset,1995,NEWS,NYTimes,"other family members, who were lobbying the trust committee to turn it into more liquid assets. "" It pained him to see the family so willing to abandon it","other family members, who were lobbying the trust committee to turn it into more liquid assets. "" It pained him to see the family so willing to abandon it",77f63e1c65e6502d4eacf1796b94b937
1359,liquid,asset,1995,NEWS,SanFranChron,"new law, a person can lose their home, paycheck, vehicle and total liquid assets before being convicted of failure to pay child support. # Some time ago","new law, a person can lose their home, paycheck, vehicle and total liquid assets before being convicted of failure to pay child support. # Some time ago",f241379ea49253b8e6366732ccece01f
1360,liquid,asset,1994,MAG,Money,"that ended in a 1988 divorce. All told, he has amassed $431,000 in liquid assets, including $187,500 in his 401(k), $42,000 in an Individual Retirement Account,","that ended in a 1988 divorce. All told, he has amassed $431,000 in liquid assets, including $187,500 in his 401(k), $42,000 in an Individual Retirement Account,",bbb90f19861c75a0dd929ec509e93496
1361,liquid,asset,1994,MAG,Backpacker,"summer. It provides midday shade, and makes a handy windbreak. MIND YOUR LIQUID ASSETS * Drink plenty of water -- a minimum of one gallon per person per","summer. It provides midday shade, and makes a handy windbreak. MIND YOUR LIQUID ASSETS * Drink plenty of water -- a minimum of one gallon per person per",bad8806852a3717ecfb332b6ba3da7cd
1362,liquid,asset,1994,MAG,Fortune,"even larger. The Overseas Chinese are conservatively estimated to control some $2 trillion in liquid assets. If these enterprising souls lived in one country, its gross national product","even larger. The Overseas Chinese are conservatively estimated to control some $2 trillion in liquid assets. If these enterprising souls lived in one country, its gross national product",badf1c0f69097cdd275992e80121443f
1363,liquid,asset,1994,MAG,ConsumResrch,market at the wrong time can seriously hurt your long-term strategy. So keep enough liquid assets available for the inevitable emergencies with which life confronts us. Setting Your Objectives,market at the wrong time can seriously hurt your long-term strategy. So keep enough liquid assets available for the inevitable emergencies with which life confronts us. Setting Your Objectives,4f33dcaabebce32670249cc115b03940
1364,liquid,asset,1993,MAG,NatlReview,"Federal Reserve Bulletin, minority applicants on average' have weaker credit histories, fewer liquid assets, and lower net worths and incomes than white applicants.' This alone","Federal Reserve Bulletin, minority applicants on average' have weaker credit histories, fewer liquid assets, and lower net worths and incomes than white applicants.' This alone",5022494eca615b83dcaa29d3827bea4b
1365,liquid,asset,1993,NEWS,WashPost,"of the gains, would in two years produce more than the country's entire liquid assets in circulation. # Paying these immense obligations is clearly impossible, yet Caritas","of the gains, would in two years produce more than the country's entire liquid assets in circulation. # Paying these immense obligations is clearly impossible, yet Caritas",d87802839bae2b5af89f5f4faf50547b
1366,liquid,asset,1993,ACAD,CompIntlDev,"than production and commercialization of goods and services. Wealthy individual savers and firms with liquid assets have powerful incentives not to cooperate. In fact, many large manufacturing firms","than production and commercialization of goods and services. Wealthy individual savers and firms with liquid assets have powerful incentives not to cooperate. In fact, many large manufacturing firms",4891cd10377bbf6f6e6e0f0362a40c62
1367,liquid,asset,1992,FIC,Tradeswomen,"# Brokers discuss # flooding the market, # taking a bath, # and liquid assets. # Bankers ponder # laundering money, # floating a loan, #","# Brokers discuss # flooding the market, # taking a bath, # and liquid assets. # Bankers ponder # laundering money, # floating a loan, #",c36a0c452b2af576b5b365c632f767d3
1368,liquid,asset,1992,MAG,BlackEnterp,"creditors and the debtor. At the same time, he examines the firm's liquid assets to see what resources are there to pay pressing obligations. # Preserving cash","creditors and the debtor. At the same time, he examines the firm's liquid assets to see what resources are there to pay pressing obligations. # Preserving cash",3ec52c993c0c8ed312223ba7c02d4e7c
1369,liquid,asset,1992,MAG,BlackEnterp,", he has amassed a fortune of nearly $1 billion, including $700 million in liquid assets. In addition to producing films such as Beetle juice and The Last Boy",", he has amassed a fortune of nearly $1 billion, including $700 million in liquid assets. In addition to producing films such as Beetle juice and The Last Boy",7dbe27b9db5670198236ed478fc837a4
1370,liquid,asset,1992,MAG,BlackEnterp,"# Meanwhile, Hardees' three-year-old Franchise Associates Program reduced capital requirements to $50,000 in liquid assets, compared with $500,000 in net worth and $150,000 in liquid assets that it","# Meanwhile, Hardees' three-year-old Franchise Associates Program reduced capital requirements to $50,000 in liquid assets, compared with $500,000 in net worth and $150,000 in liquid assets that it",165e3117863b6fbd927ce707628feff2
1371,liquid,asset,1992,MAG,BlackEnterp,"to $50,000 in liquid assets, compared with $500,000 in net worth and $150,000 in liquid assets that it requires in its conventional program. During the associates program, Hardees","to $50,000 in liquid assets, compared with $500,000 in net worth and $150,000 in liquid assets that it requires in its conventional program. During the associates program, Hardees",d3d56a19318adcc2c4d047ebd0ab090d
1372,liquid,asset,1992,NEWS,SanFranChron,"holdings will be divided among various heirs, some of whom are more interested in liquid assets than traditional, agrarian lifestyles, he says. # "" The old timers","holdings will be divided among various heirs, some of whom are more interested in liquid assets than traditional, agrarian lifestyles, he says. # "" The old timers",6c08ff7e580f4b38b17b76bab9c38e15
1373,liquid,asset,1992,NEWS,Chicago,". In Illinois, that means a senior citizen may have only $ 2,000 in liquid assets, $ 1,500 in a prepaid funeral expense policy, and $ 1,500 in",". In Illinois, that means a senior citizen may have only $ 2,000 in liquid assets, $ 1,500 in a prepaid funeral expense policy, and $ 1,500 in",0197866b48507cf40a5c1cb2ee590dd7
1374,liquid,asset,1992,NEWS,Chicago,"# And in Illinois, the remaining spouse may keep up to $ 68,700 in liquid assets belonging to the couple. And the remaining spouse may keep up to $","# And in Illinois, the remaining spouse may keep up to $ 68,700 in liquid assets belonging to the couple. And the remaining spouse may keep up to $",627177a7e9c09dc0edce83e00480d6ac
1375,liquid,asset,1991,MAG,Forbes,"; Roy refunded $7.8 million of the $25.5 million CPC paid for Huffington's net liquid assets. Currently ambassador to Austria. After capital gains tax, worth at least","; Roy refunded $7.8 million of the $25.5 million CPC paid for Huffington's net liquid assets. Currently ambassador to Austria. After capital gains tax, worth at least",d6c574f4c1595dab8f5907af1e77cfa8
1376,liquid,asset,1991,MAG,Forbes,"the S &P; 500 to American folk art through the' 80s. Surely "" liquid assets "" figured in the title of the piece. # Hard-core wine types,","the S &P; 500 to American folk art through the' 80s. Surely "" liquid assets "" figured in the title of the piece. # Hard-core wine types,",752634245ae2a8bbd68dcb7fc778bab8
1377,liquid,asset,1991,MAG,NatlReview,"because increased confidence in a currency raises domestic and foreign demand for that country's liquid assets. # In the U.S., the biggest embarrassment for monetarists is that M2","because increased confidence in a currency raises domestic and foreign demand for that country's liquid assets. # In the U.S., the biggest embarrassment for monetarists is that M2",9a7bcf3de09ebf9081db7aa05a3781eb
1378,liquid,asset,1991,ACAD,InterAmStud,"), all "" savers "" -- both local and foreign, and holders of liquid assets in particular -- acquire tremendous veto power over macroeconomic policies. Some of the","), all "" savers "" -- both local and foreign, and holders of liquid assets in particular -- acquire tremendous veto power over macroeconomic policies. Some of the",667d5e80b8f7084792446270ffea930b
1379,liquid,asset,1990,MAG,Money,"Bill's drive and ability, the Cawthons find themselves caught short financially. Their liquid assets consist of only $1,800 in a bank checking account and $20,000 in certificates of","Bill's drive and ability, the Cawthons find themselves caught short financially. Their liquid assets consist of only $1,800 in a bank checking account and $20,000 in certificates of",3d5b86eb9c7918964e5cdf68889bb9d6
1380,liquid,asset,1990,MAG,Forbes,": In 1985, before selling the ships, Orion could show $500 million in liquid assets. # The Goulandris family is now dipping a toenail into Greece. Early",": In 1985, before selling the ships, Orion could show $500 million in liquid assets. # The Goulandris family is now dipping a toenail into Greece. Early",aa4d05435433c40cb79e33e1b4ffc0b6
1381,liquid,asset,1990,NEWS,AssocPress,"the Ogallala Aquifer, fruited the High Plains of America. # Will this underground liquid asset, like the oil fields it cohabits with, eventually run dry? Should","the Ogallala Aquifer, fruited the High Plains of America. # Will this underground liquid asset, like the oil fields it cohabits with, eventually run dry? Should",77d21ba93f55added2724228705f387c
1382,liquid,asset,1990,ACAD,ArabStudies,set aside this income from Palestinian lands and property taken over by Israel in transferable liquid assets against the day when compensation must be paid. Official tables of Israel's,set aside this income from Palestinian lands and property taken over by Israel in transferable liquid assets against the day when compensation must be paid. Official tables of Israel's,1f4394e8cd7aa1251c8cf144e53cc8f7
1383,liquid,asset,1990,ACAD,Generations,". # In 1990, individuals generally do not qualify for Medicaid if they have liquid assets of more than $2,000, excluding the value of the home. To qualify",". # In 1990, individuals generally do not qualify for Medicaid if they have liquid assets of more than $2,000, excluding the value of the home. To qualify",7b493ab830eef6b26fac74a3fd19d9ce
1384,liquid,asset,1990,SPOK,PBS_Newshour,a decision in selling some of these assets. We have sold some of the liquid assets. We have not really sold the tough assets yet. And the fact,a decision in selling some of these assets. We have sold some of the liquid assets. We have not really sold the tough assets yet. And the fact,e56cb821aafabf5152bbce836f6f8fac
1385,liquid,asset,1990,SPOK,PBS_Newshour,more than he owes on it? MR-WALLACH: Real estate is not a very liquid asset and our feeling about liquidation flows from the fact that in this kind of,more than he owes on it? MR-WALLACH: Real estate is not a very liquid asset and our feeling about liquidation flows from the fact that in this kind of,8b229430990ec069a882ab7fc1096b80
1386,liquid,asset,1990,MAG,Forbes,"until you have retired and moved to a low-tax state. Third, for your liquid assets, use a Treasury only fund or a tax-free money market that buys local","until you have retired and moved to a low-tax state. Third, for your liquid assets, use a Treasury only fund or a tax-free money market that buys local",52b1f095b1e74b8b74358b3b4e3ad6bb
1387,liquid,asset,1990,MAG,WashMonth,"households today (let alone 10 years ago!) have less than $10,000 in liquid assets. This is how SI(X), 000 coverage in a program originally intended to","households today (let alone 10 years ago!) have less than $10,000 in liquid assets. This is how SI(X), 000 coverage in a program originally intended to",ed1bdfe047b024191dd2f65448dcaff6
1388,liquid,capital,2018,ACAD,Cato Journal,"(from 1817) to 75 percent (from 1815) of GDP of new liquid capital in the early 1820s economy. In the early 1820s, this new money","(from 1817) to 75 percent (from 1815) of GDP of new liquid capital in the early 1820s economy. In the early 1820s, this new money",06094a391f134d8167fd90cfd32f60e7
1389,liquid,capital,2012,MAG,NewStatesman,"banks had become -- according to Fraser -- "" controllers of the major flows of liquid capital in the country, able to control whole industries, block innovation if it","banks had become -- according to Fraser -- "" controllers of the major flows of liquid capital in the country, able to control whole industries, block innovation if it",60b5adf2f174086d51e22140b6d8db4a
1390,liquid,capital,2012,WEB,goodreads.com,of industry and implored them to do what the federal government could not: put liquid capital back into the economy and bolster confidence in American markets. Corporate leaders did,of industry and implored them to do what the federal government could not: put liquid capital back into the economy and bolster confidence in American markets. Corporate leaders did,ad28626ea3c4e985265e6ec9d4afd596
1391,liquid,capital,2012,WEB,ted.com,"Those who control a lot of the money would be encouraged to spend their overabundant liquid capital. If your taxes show you having over "" x amount "" of ""","Those who control a lot of the money would be encouraged to spend their overabundant liquid capital. If your taxes show you having over "" x amount "" of """,f7d2b150d0fc357375c6318a7a1f1619
1392,liquid,capital,2012,BLOG,huffingtonpost.com,""" >Dimon was quoted by CNBC</a>, "" The United States has... the most liquid capital markets in the world. If you lose liquidity because you lose market making",""" >Dimon was quoted by CNBC</a>, "" The United States has... the most liquid capital markets in the world. If you lose liquidity because you lose market making",6a7b494f7adb06f6f48e8a2b65632f66
1393,liquid,capital,2012,BLOG,blogs.ajc.com,", Freddie and Fannie) all of which would be insolvent if required to maintain liquid capital surplus similar to licensed insurers. # I'm going through this with my",", Freddie and Fannie) all of which would be insolvent if required to maintain liquid capital surplus similar to licensed insurers. # I'm going through this with my",280bb663019ea6f85b5a77b74322e259
1394,liquid,capital,2011,ACAD,GeorgiaHisQ,", of those same landowners to sell improved properties. They knew that those with liquid capital and a willingness to move could easily obtain inexpensive -- if less developed --",", of those same landowners to sell improved properties. They knew that those with liquid capital and a willingness to move could easily obtain inexpensive -- if less developed --",46c78990bd5a8d39bf569bcf1bbab37f
1395,liquid,capital,2009,NEWS,SanFranChron,". It was designed to buy toxic mortgage assets from banks, giving them enough liquid capital to unfreeze the credit markets and prevent a financial meltdown. # The act creating",". It was designed to buy toxic mortgage assets from banks, giving them enough liquid capital to unfreeze the credit markets and prevent a financial meltdown. # The act creating",30062bc4c101e1ebbb0dd78f99707d95
1396,liquid,capital,2008,MAG,Newsweek,"hollow today. Many critics in Asia and the Middle East, where pools of liquid capital dwarf the IMF's own, are wondering why they should turn over their","hollow today. Many critics in Asia and the Middle East, where pools of liquid capital dwarf the IMF's own, are wondering why they should turn over their",026d725911dc95056bfdb3efe7d478c5
1397,liquid,capital,2002,ACAD,LatinAmResRev,"of it of marginal value in 1898 because it was uncultivated, was converted into liquid capital to the advantage of those elite families who could then invest in other economic","of it of marginal value in 1898 because it was uncultivated, was converted into liquid capital to the advantage of those elite families who could then invest in other economic",a1e183040ff32d223050c5a90e361960
1398,liquid,capital,1993,MAG,Ebony,", it soon became apparent that she was dangerously overextended and in great need of liquid capital. Finally, after a complicated series of legal moves, she was declared",", it soon became apparent that she was dangerously overextended and in great need of liquid capital. Finally, after a complicated series of legal moves, she was declared",b03716d05b03d8d14c33b544eabb98fa
1399,liquid,capital,1991,MAG,AmHeritage,"banking system worked very well in the Northeast, but the defeated South, its liquid capital destroyed, had fewer than a hundred national banks, and none in Mississippi","banking system worked very well in the Northeast, but the defeated South, its liquid capital destroyed, had fewer than a hundred national banks, and none in Mississippi",1626f5d866edf71261e055f71d42131d
1400,liquid,capital,1991,NEWS,WashPost,"all of Metro's tunnels are below the water line. # D.C. is a liquid capital, thanks to once-plenteous springs and runoff from the hills. At the beginning","all of Metro's tunnels are below the water line. # D.C. is a liquid capital, thanks to once-plenteous springs and runoff from the hills. At the beginning",bef0f6317bf6f314b51c8149f01d4e02
1401,liquid,resource,2012,BLOG,kansascity.com,"fuel commodity, Beattie thinks of the crops as a water export because of the liquid resource that goes into the production. Our virtual water benefits parts of the globe","fuel commodity, Beattie thinks of the crops as a water export because of the liquid resource that goes into the production. Our virtual water benefits parts of the globe",3023007cb213d35bc8347252f260cde9
1402,liquid,resource,2012,BLOG,wwltv.com (1),"currently live; - Monthly income for each household member; and - All liquid resources for each household member (cash on hand, checking, savings).","currently live; - Monthly income for each household member; and - All liquid resources for each household member (cash on hand, checking, savings).",8ada187f00b3294f05ef1346dad80328
1403,liquid,resource,2012,BLOG,wwltv.com,"for DSNAP. # The formula adds together monthly household income, as well as liquid resources like checking and savings accounts. It then subtracts unreimbursed disaster-related expenses to arrive","for DSNAP. # The formula adds together monthly household income, as well as liquid resources like checking and savings accounts. It then subtracts unreimbursed disaster-related expenses to arrive",c82df82dcca989249cf3897ee57527c9
1404,liquid,resource,2012,BLOG,ritholtz.com,The purpose of the LCR is to ensure that such a bank will have sufficient liquid resources so if it were to encounter business difficulties and temporarily lose access to market,The purpose of the LCR is to ensure that such a bank will have sufficient liquid resources so if it were to encounter business difficulties and temporarily lose access to market,1288f373a918870f29139992d15834eb
1405,liquid,resource,1990,MOV,RoboCop 2,"think it's worse than that, sir. We shifted 80 percent of our liquid resources to the urban pacification plan. If we can't foreclose, public confidence","think it's worse than that, sir. We shifted 80 percent of our liquid resources to the urban pacification plan. If we can't foreclose, public confidence",25e195b5c95d3eeb0fb0edcdee4a4372
1406,liquid,reserve,2012,WEB,theatlantic.com,"country's central bank) also buys government bonds -- this is how it provides liquid reserves to commercial banks and cash to households. Similarly, Japan's private pension","country's central bank) also buys government bonds -- this is how it provides liquid reserves to commercial banks and cash to households. Similarly, Japan's private pension",e91810329ada57a19ea07540b9fdaaf8
1407,liquid,reserve,1999,ACAD,ForeignAffairs,"by taking the right measures to boost liquidity: reducing short-term foreign debt, accumulating liquid reserves, and organizing a collateralized credit facility. Each of these measures carries a","by taking the right measures to boost liquidity: reducing short-term foreign debt, accumulating liquid reserves, and organizing a collateralized credit facility. Each of these measures carries a",49a35c8d9b8eacad58327ba2ac88fe8b
1408,mobile,action,2018,ACAD,...l Technology in Higher Education,"Table 4, once again, there are generally greater numbers of high-readiness users for mobile actions within each cohort. Only for I16 (searching or downloading movies) do","Table 4, once again, there are generally greater numbers of high-readiness users for mobile actions within each cohort. Only for I16 (searching or downloading movies) do",911a7ed377e41c9f8f54d917420269b5
1409,mobile,actor,1994,FIC,ArkansasRev,"gathered her talents -- her agile mind and clever fingers, her glib tongue and mobile actor's features -- and placed them at the altar of her language teaching.","gathered her talents -- her agile mind and clever fingers, her glib tongue and mobile actor's features -- and placed them at the altar of her language teaching.",462b106e6e0eeb050db362ee86ed77d4
1410,still,tranquility,2012,BLOG,corawen.com,"of Earth and Late Summer. # Late Summer is Earth, balancing in still tranquility and represented by the Stomach and Spleen as the organs that allow us to be","of Earth and Late Summer. # Late Summer is Earth, balancing in still tranquility and represented by the Stomach and Spleen as the organs that allow us to be",1c3654017accb0afc083b899a5f81938
1411,reserve,study,2019,ACAD,Cato Journal,"(2012, 2014) and Yellen (2012, 2015). That Federal Reserve study indicated that a $600 billion asset purchase program would reduce the term premium by","(2012, 2014) and Yellen (2012, 2015). That Federal Reserve study indicated that a $600 billion asset purchase program would reduce the term premium by",e119f390c996f3ef03e4c80567f11b58
1412,reserve,study,2018,MAG,Phys.Org,"# In their analysis of the algal samples collected during the 10-week E.S. George Reserve study, researchers compared the ability of monocultures and polycultures to do several jobs at","# In their analysis of the algal samples collected during the 10-week E.S. George Reserve study, researchers compared the ability of monocultures and polycultures to do several jobs at",aa5f0e022656cf4161fab0ce5ecd496a
1413,reserve,study,2018,NEWS,Virginian-Pilot,guidelines to follow in the managing of maintenance of the community. That is why reserve studies are so important. They provide associations with a direction to follow. #,guidelines to follow in the managing of maintenance of the community. That is why reserve studies are so important. They provide associations with a direction to follow. #,769c1e4027930bb602136734d8b37186
1414,reserve,study,2017,MAG,MarketWatch,"three months of expenses, only 47% said they did, a separate U.S. Federal Reserve study found.) # The financial situation was far worse for people of color","three months of expenses, only 47% said they did, a separate U.S. Federal Reserve study found.) # The financial situation was far worse for people of color",cdc286ddfa17eada4bece8665bbc12cc
1415,reserve,study,2016,MAG,Business Insider,"Rusin said in a statement. # The results confirm the findings of a Federal Reserve study published last year, in which 46 percent of adults said they either would","Rusin said in a statement. # The results confirm the findings of a Federal Reserve study published last year, in which 46 percent of adults said they either would",9bccff5dc85572837cfa06532a10b265
1416,reserve,study,2014,NEWS,WashPost,"Almost 20 percent of people near retirement age have no retirement savings, the Federal Reserve study said. Overall, 31 percent of people said they have zero money saved","Almost 20 percent of people near retirement age have no retirement savings, the Federal Reserve study said. Overall, 31 percent of people said they have zero money saved",0ec7a45c8f6c25d7553f8691f6e6be55
1417,reserve,study,2012,WEB,spectator.org,"act "" requirement that banks loan n% locally, was triggered by a Boston Federal Reserve study that showed that minorities were denied loans disproportionally. AT THE TIME I asked","act "" requirement that banks loan n% locally, was triggered by a Boston Federal Reserve study that showed that minorities were denied loans disproportionally. AT THE TIME I asked",2f5d9cc148575fa04692c68229d6d7f8
1418,reserve,study,2012,WEB,zerohedge.com,(and wouldn't require the IRS for enforcement). Data from the Federal Reserve studies is available at: # And for an added kicker the HFT bots which,(and wouldn't require the IRS for enforcement). Data from the Federal Reserve studies is available at: # And for an added kicker the HFT bots which,6ede854a7e840687f63cfa4c60a02042
1419,reserve,study,2012,BLOG,...ance.fortune.cnn.com,"membership rolls of the 1% club are always in flux. According to a Federal Reserve study, between 1996 and 2005 some 57% of the 1% fell out of the","membership rolls of the 1% club are always in flux. According to a Federal Reserve study, between 1996 and 2005 some 57% of the 1% fell out of the",f3097f32c853be18566802ac4133dbaa
1420,reserve,study,2012,BLOG,dcfpi.org,"the stock market, "" according to a Wall Street Journal summary of a Federal Reserve study. # If cutting the tax on investment income has no effect for the","the stock market, "" according to a Wall Street Journal summary of a Federal Reserve study. # If cutting the tax on investment income has no effect for the",2d3a7aca0e0f5016d54d38e0bc8e795c
1421,reserve,study,2012,BLOG,reservestudy.com,"of 0 until the following year, and how that should be communicated in the Reserve Study. Deferring a project can be done, but it is a decision made","of 0 until the following year, and how that should be communicated in the Reserve Study. Deferring a project can be done, but it is a decision made",e46c324b182539bd058538605fc25763
1422,reserve,study,2012,BLOG,reservestudy.com,"by the Board, and something the Board communicates in a document separate from the Reserve Study. The Reserve Study is where the association communicates to the members the status","by the Board, and something the Board communicates in a document separate from the Reserve Study. The Reserve Study is where the association communicates to the members the status",c7837e22bf52859b0db100f64378d615
1423,reserve,study,2012,BLOG,reservestudy.com,and something the Board communicates in a document separate from the Reserve Study. The Reserve Study is where the association communicates to the members the status of the physical components,and something the Board communicates in a document separate from the Reserve Study. The Reserve Study is where the association communicates to the members the status of the physical components,72bafdcdc6a005181813a4b1cf409009
1424,reserve,study,2012,BLOG,reservestudy.com,"We have a responsibility to report the truth of the situation to readers of the Reserve Study. # So just because a RUL shows zero, the Board is not","We have a responsibility to report the truth of the situation to readers of the Reserve Study. # So just because a RUL shows zero, the Board is not",2e2934ed76efbb73f85c6a5005cbd314
1425,reserve,study,2012,BLOG,reservestudy.com,"RUL shows zero, the Board is not required to accomplish that project. The Reserve Study should be a document that truthfully shows that the life of that asset has","RUL shows zero, the Board is not required to accomplish that project. The Reserve Study should be a document that truthfully shows that the life of that asset has",37a493f56885bd9328fcca5abbc0c96d
1426,reserve,study,2012,BLOG,reservestudy.com,the basis of the actual needs of the association. This is all so the Reserve Study will stand as an accurate disclosure of the physical and financial status of the,the basis of the actual needs of the association. This is all so the Reserve Study will stand as an accurate disclosure of the physical and financial status of the,c22a5361baeaea10557f89ee8fe3540e
1427,reserve,study,2012,BLOG,reservestudy.com,"The Board of course may choose to defer some projects, but every year the Reserve Study provides a benchmark providing its readers a realistic assessment of the condition of the","The Board of course may choose to defer some projects, but every year the Reserve Study provides a benchmark providing its readers a realistic assessment of the condition of the",73d252a655d2b71d33ba7adccdf6ff33
1428,reserve,study,2012,BLOG,reservestudy.com,"handle those projects. # Mr. Miller -- we encourage two purposes of a completed Reserve Study -- budget planning and disclosure. We create our Reserve Study with a ""","handle those projects. # Mr. Miller -- we encourage two purposes of a completed Reserve Study -- budget planning and disclosure. We create our Reserve Study with a """,c3601626984da30a692dc5ed0a2f626a
1429,reserve,study,2012,BLOG,reservestudy.com,"purposes of a completed Reserve Study -- budget planning and disclosure. We create our Reserve Study with a "" 3-Minute Executive Summary "" near the front, giving our clients","purposes of a completed Reserve Study -- budget planning and disclosure. We create our Reserve Study with a "" 3-Minute Executive Summary "" near the front, giving our clients",e6a08c7f5494bbeb7b8548b0469d7264
1430,reserve,study,2012,BLOG,reservestudy.com,"being transparent. # Dan -- we are very interested in having homeowners understand their Reserve Study. If that is facilitated by distributing the entire Reserve Study, great!","being transparent. # Dan -- we are very interested in having homeowners understand their Reserve Study. If that is facilitated by distributing the entire Reserve Study, great!",acc9583a66f998c315805a5b2ce8aeed
1431,reserve,study,2012,BLOG,reservestudy.com,"having homeowners understand their Reserve Study. If that is facilitated by distributing the entire Reserve Study, great! That is one of the reasons we provide the Reserve Study","having homeowners understand their Reserve Study. If that is facilitated by distributing the entire Reserve Study, great! That is one of the reasons we provide the Reserve Study",c273115c4de91b8301932e34a00ad4d8
1432,reserve,study,2012,BLOG,reservestudy.com,"entire Reserve Study, great! That is one of the reasons we provide the Reserve Study electronically, to aid in potential distribution. Another option is to","entire Reserve Study, great! That is one of the reasons we provide the Reserve Study electronically, to aid in potential distribution. Another option is to",92bb6271284958a89ccaaf173007dbf0
1433,reserve,study,2007,NEWS,CSMonitor,The increase in automatic payments mirrors the rise in electronic banking overall: A Federal Reserve Study found that the number of electronic payments made with credit or debit cards exceeded,The increase in automatic payments mirrors the rise in electronic banking overall: A Federal Reserve Study found that the number of electronic payments made with credit or debit cards exceeded,d9d2650a80ef4657cbe954226c9a2414
1434,reserve,study,2007,NEWS,CSMonitor,"were growing faster, than those for less than $100,000, according to a Federal Reserve study published last fall. # * Many subprime borrowers fell into trouble because their","were growing faster, than those for less than $100,000, according to a Federal Reserve study published last fall. # * Many subprime borrowers fell into trouble because their",679be243098bcdba584f66db8feb97bf
1435,reserve,study,2005,MAG,Money,"your credit rating? Your credit rating being wrecked by accident. A 2003 Federal Reserve study of 250,000 credit reports found that 70% contained mistakes. A 2004 U.S. Public","your credit rating? Your credit rating being wrecked by accident. A 2003 Federal Reserve study of 250,000 credit reports found that 70% contained mistakes. A 2004 U.S. Public",835d529eff162cbd0b3b32d9cc131f52
1436,reserve,study,2001,ACAD,ABAJournal,who pay off their cards in full every month. # -- Recommend a Federal Reserve study into the relationship between credit card debt amassed in college and bankruptcy. #,who pay off their cards in full every month. # -- Recommend a Federal Reserve study into the relationship between credit card debt amassed in college and bankruptcy. #,0c7b91e3eedcec9a74f76763f2540b3c
1437,reserve,study,1997,ACAD,SocialWork,p. 33). # LaCouer-Little (1996) pointed out that the Boston Federal Reserve study undertaken in 1992 on the basis of 1990 HMDA data substantiated discriminatory lending.,p. 33). # LaCouer-Little (1996) pointed out that the Boston Federal Reserve study undertaken in 1992 on the basis of 1990 HMDA data substantiated discriminatory lending.,3b69293abdf76cbacbda591c90709fb2
