name,type,isFromLanguage,label,hasLemma
LexicalUnit_318,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['human-made.a'],['human-made.a']
LexicalUnit_1620,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['skirt.n'],['skirt.n']
LexicalUnit_2860,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['thermal energy.n'],['thermal energy.n']
LexicalUnit_248,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['harass.v'],['harass.v']
LexicalUnit_7792,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['starvation.n'],['starvation.n']
LexicalUnit_6906,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['pursuit.n'],['pursuit.n']
LexicalUnit_5086,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['glimmering.a'],['glimmering.a']
LexicalUnit_2768,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['den.n'],['den.n']
LexicalUnit_6272,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['past.n'],['past.n']
LexicalUnit_7005,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['deduce.v'],['deduce.v']
LexicalUnit_3228,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['kraken.n'],['kraken.n']
LexicalUnit_6634,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['shelter.n'],['shelter.n']
LexicalUnit_8350,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['landfill.n'],['landfill.n']
LexicalUnit_8073,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['International Revenue Service.n'],['International Revenue Service.n']
LexicalUnit_5375,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['conga.v'],['conga.v']
LexicalUnit_7833,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['smother.v'],['smother.v']
LexicalUnit_7556,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['thrall.n'],['thrall.n']
LexicalUnit_3782,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['grey hydrogen.n'],['grey hydrogen.n']
LexicalUnit_7422,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['sanction.n'],['sanction.n']
LexicalUnit_4019,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['dejection.n'],['dejection.n']
LexicalUnit_6150,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['rapid fire.n'],['rapid fire.n']
LexicalUnit_7452,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['Second Amendment right.n'],['Second Amendment right.n']
LexicalUnit_1840,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['nature conservation.n'],['nature conservation.n']
LexicalUnit_3336,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['snuff out.v'],['snuff out.v']
LexicalUnit_4312,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['elixir.n'],['elixir.n']
LexicalUnit_4680,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['gonorrhea.n'],['gonorrhea.n']
LexicalUnit_330,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['helpful.a'],['helpful.a']
LexicalUnit_5230,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['run.v smoothly'],['run.v smoothly']
LexicalUnit_577,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['assume.v'],['assume.v']
LexicalUnit_5114,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['sunny.a'],['sunny.a']
LexicalUnit_6699,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['pleasant.a'],['pleasant.a']
LexicalUnit_3752,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['punt.v'],['punt.v']
LexicalUnit_5041,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['life.n'],['life.n']
LexicalUnit_6021,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['hymn.n'],['hymn.n']
LexicalUnit_4687,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['influenza.n'],['influenza.n']
LexicalUnit_2156,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['major hurricane.n'],['major hurricane.n']
LexicalUnit_755,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['sea.n'],['sea.n']
LexicalUnit_2455,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['white blood cell count.n'],['white blood cell count.n']
LexicalUnit_7075,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['Ascension.n'],['Ascension.n']
LexicalUnit_7879,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['crater.n'],['crater.n']
LexicalUnit_1693,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['wintry.a'],['wintry.a']
LexicalUnit_4952,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['smiling.a'],['smiling.a']
LexicalUnit_2993,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['voltaic.a'],['voltaic.a']
LexicalUnit_5333,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['waddle.v'],['waddle.v']
LexicalUnit_6861,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['shelter.n'],['shelter.n']
LexicalUnit_7440,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['hunt.n'],['hunt.n']
LexicalUnit_7595,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['consumer.n'],['consumer.n']
LexicalUnit_7981,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['amaze.v'],['amaze.v']
LexicalUnit_6214,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['feeding trough.n'],['feeding trough.n']
LexicalUnit_6633,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['sanctuary.n'],['sanctuary.n']
LexicalUnit_4022,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['despondent.adj'],['despondent.adj']
LexicalUnit_4433,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['hot.a'],['hot.a']
LexicalUnit_5005,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['leadership.n'],['leadership.n']
LexicalUnit_7026,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['evaporate.v'],['evaporate.v']
LexicalUnit_7914,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['anesthetize.v'],['anesthetize.v']
LexicalUnit_7003,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['conclude.v'],['conclude.v']
LexicalUnit_5868,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['stay-at-home-mother.n'],['stay-at-home-mother.n']
LexicalUnit_328,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['help.v'],['help.v']
LexicalUnit_2554,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['antihistamine.n'],['antihistamine.n']
LexicalUnit_2332,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['holiness.n'],['holiness.n']
LexicalUnit_3926,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['cleft.n'],['cleft.n']
LexicalUnit_264,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['hold.v back'],['hold.v back']
LexicalUnit_3844,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['pomegranate.n'],['pomegranate.n']
LexicalUnit_7658,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['incense.n'],['incense.n']
LexicalUnit_466,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['roadblock.n'],['roadblock.n']
LexicalUnit_8123,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['beguile.v'],['beguile.v']
LexicalUnit_5935,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['throb.v'],['throb.v']
LexicalUnit_5684,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['brunch.n'],['brunch.n']
LexicalUnit_7736,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['silent.a'],['silent.a']
LexicalUnit_4716,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['ingestion.n'],['ingestion.n']
LexicalUnit_3353,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['lace.n'],['lace.n']
LexicalUnit_8505,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['frail.a'],['frail.a']
LexicalUnit_7381,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['bumpiness.n'],['bumpiness.n']
LexicalUnit_2463,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['crisis.n'],['crisis.n']
LexicalUnit_8447,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['fascist.a'],['fascist.a']
LexicalUnit_1522,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['climatologist.n'],['climatologist.n']
LexicalUnit_1610,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['raincoat.n'],['raincoat.n']
LexicalUnit_507,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['upper.a'],['upper.a']
LexicalUnit_814,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['foundation.n'],['foundation.n']
LexicalUnit_3631,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['stein.n'],['stein.n']
LexicalUnit_432,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['behind.adv'],['behind.adv']
LexicalUnit_5601,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['tiptoe.v'],['tiptoe.v']
LexicalUnit_7893,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['ravine.n'],['ravine.n']
LexicalUnit_2947,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['embarrassing.a'],['embarrassing.a']
LexicalUnit_2942,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['gerrymander.v'],['gerrymander.v']
LexicalUnit_6088,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['water.n'],['water.n']
LexicalUnit_6695,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['enjoyment.n'],['enjoyment.n']
LexicalUnit_8009,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['future-friendly.a'],['future-friendly.a']
LexicalUnit_2269,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['decision-making.n'],['decision-making.n']
LexicalUnit_7156,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['religious acolyte.n'],['religious acolyte.n']
LexicalUnit_4187,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['pro gun bill.n'],['pro gun bill.n']
LexicalUnit_7904,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['supportive.a'],['supportive.a']
LexicalUnit_1102,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['touch.v'],['touch.v']
LexicalUnit_6342,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['peaceful.a'],['peaceful.a']
LexicalUnit_1679,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['chilliness.a'],['chilliness.a']
LexicalUnit_8915,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['climate.n'],['climate.n']
LexicalUnit_5016,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['sliver.n of the pie'],['sliver.n of the pie']
LexicalUnit_6701,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['pleasure.n'],['pleasure.n']
LexicalUnit_6786,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['discontinuation.n'],['discontinuation.n']
LexicalUnit_1720,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['consolation.n'],['consolation.n']
LexicalUnit_1628,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['sweater.n'],['sweater.n']
LexicalUnit_1475,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['Pfizer-BioNTech.n'],['Pfizer-BioNTech.n']
LexicalUnit_6413,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['yourself.n'],['yourself.n']
LexicalUnit_8769,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['conquest.n'],['conquest.n']
LexicalUnit_1415,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['mitigation of global warming.n'],['mitigation of global warming.n']
LexicalUnit_6902,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['hunt.v down'],['hunt.v down']
LexicalUnit_8545,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['rise.v out'],['rise.v out']
LexicalUnit_2083,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['ecotage.n'],['ecotage.n']
LexicalUnit_6954,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['race.n'],['race.n']
LexicalUnit_5173,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['adore.v'],['adore.v']
LexicalUnit_7498,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['lollop.v'],['lollop.v']
LexicalUnit_8506,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['insubstantial.a'],['insubstantial.a']
LexicalUnit_8521,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['ascension.n'],['ascension.n']
LexicalUnit_2074,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['wildlife trafficking.n'],['wildlife trafficking.n']
LexicalUnit_6096,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['neighbor.n'],['neighbor.n']
LexicalUnit_2874,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['brink.n'],['brink.n']
LexicalUnit_5734,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['commander.n'],['commander.n']
LexicalUnit_5640,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['whiz.v'],['whiz.v']
LexicalUnit_6939,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['finish line.n'],['finish line.n']
LexicalUnit_4360,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['anaesthesiologist.n'],['anaesthesiologist.n']
LexicalUnit_8193,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['pickpocket.v'],['pickpocket.v']
LexicalUnit_5610,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['tramp.v'],['tramp.v']
LexicalUnit_5992,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['rush.v in'],['rush.v in']
LexicalUnit_985,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['metastase.n'],['metastase.n']
LexicalUnit_3415,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['fair.n'],['fair.n']
LexicalUnit_8121,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['allure.n'],['allure.n']
LexicalUnit_7374,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['swirl.v'],['swirl.v']
LexicalUnit_8867,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['the mega-wealthy.n'],['the mega-wealthy.n']
LexicalUnit_2396,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['smash.v'],['smash.v']
LexicalUnit_4320,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['massage.n'],['massage.n']
LexicalUnit_2366,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['want.v'],['want.v']
LexicalUnit_394,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['avoid.v'],['avoid.v']
LexicalUnit_7364,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['pirouette.v'],['pirouette.v']
LexicalUnit_8827,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['extremely rich.a'],['extremely rich.a']
LexicalUnit_2622,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['distribute.v'],['distribute.v']
LexicalUnit_144,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['ale.n'],['ale.n']
LexicalUnit_2685,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['outlier.n'],['outlier.n']
LexicalUnit_4878,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['overturn.v'],['overturn.v']
LexicalUnit_6013,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['choir.n'],['choir.n']
LexicalUnit_4393,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['nurse practitioner.n'],['nurse practitioner.n']
LexicalUnit_4115,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['firearm regulation.n'],['firearm regulation.n']
LexicalUnit_5706,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['journalism.n'],['journalism.n']
LexicalUnit_561,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['lurch.v'],['lurch.v']
LexicalUnit_4673,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['contagion.n'],['contagion.n']
LexicalUnit_8204,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['shoplift.v'],['shoplift.v']
LexicalUnit_2410,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['disengage.v'],['disengage.v']
LexicalUnit_5074,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['flame.n'],['flame.n']
LexicalUnit_5859,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],"[""mothers' wisdom.n""]","[""mothers' wisdom.n""]"
LexicalUnit_9005,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['income.n'],['income.n']
LexicalUnit_1492,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['Gamma.n'],['Gamma.n']
LexicalUnit_4485,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['toddler.n'],['toddler.n']
LexicalUnit_3853,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['full.a'],['full.a']
LexicalUnit_833,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['den.n'],['den.n']
LexicalUnit_2022,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['lion-hearted.a'],['lion-hearted.a']
LexicalUnit_4684,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['human papillomavirus.n'],['human papillomavirus.n']
LexicalUnit_1402,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['climate restoration.n'],['climate restoration.n']
LexicalUnit_3376,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['family.n'],['family.n']
LexicalUnit_8904,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['cloak.v'],['cloak.v']
LexicalUnit_2599,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['sleaze.n'],['sleaze.n']
LexicalUnit_8316,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['wedge tornado.n'],['wedge tornado.n']
LexicalUnit_2637,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['anti-global warming propaganda.n'],['anti-global warming propaganda.n']
LexicalUnit_4050,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['follow.v'],['follow.v']
LexicalUnit_6067,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['natural disaster prediction.n'],['natural disaster prediction.n']
LexicalUnit_1562,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['blouse.n'],['blouse.n']
LexicalUnit_8149,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['winnow.n'],['winnow.n']
LexicalUnit_1422,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['climate change optimism.n'],['climate change optimism.n']
LexicalUnit_530,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['down.prep'],['down.prep']
LexicalUnit_3692,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['candy.n'],['candy.n']
LexicalUnit_6679,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['plastic bottle.n'],['plastic bottle.n']
LexicalUnit_2821,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['nibble.v'],['nibble.v']
LexicalUnit_1063,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['carbon cycle.n'],['carbon cycle.n']
LexicalUnit_8013,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['sustain.v'],['sustain.v']
LexicalUnit_7851,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['ice storm.n'],['ice storm.n']
LexicalUnit_8078,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['taxation.n'],['taxation.n']
LexicalUnit_2597,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['scum.n'],['scum.n']
LexicalUnit_6051,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['narrow.v the scope'],['narrow.v the scope']
LexicalUnit_8754,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['battle.n'],['battle.n']
LexicalUnit_6052,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['narrow.v the width'],['narrow.v the width']
LexicalUnit_763,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['bold.a'],['bold.a']
LexicalUnit_2699,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['dive.v'],['dive.v']
LexicalUnit_4425,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['urologist.n'],['urologist.n']
LexicalUnit_412,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['side-step.v'],['side-step.v']
LexicalUnit_8320,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['touch.v'],['touch.v']
LexicalUnit_8548,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['scale.v'],['scale.v']
LexicalUnit_7538,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['segment.v'],['segment.v']
LexicalUnit_3242,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['bilge.n'],['bilge.n']
LexicalUnit_2221,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['starless.a'],['starless.a']
LexicalUnit_6395,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['kid.n'],['kid.n']
LexicalUnit_5107,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['glare.n'],['glare.n']
LexicalUnit_4654,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['cheap.a'],['cheap.a']
LexicalUnit_4406,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['physician assistant.n'],['physician assistant.n']
LexicalUnit_4580,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['the destitute.n'],['the destitute.n']
LexicalUnit_554,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['middling'],['middling']
LexicalUnit_7437,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['seafaring.adj'],['seafaring.adj']
LexicalUnit_8363,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['antinauseant.n'],['antinauseant.n']
LexicalUnit_2462,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['crises.n'],['crises.n']
LexicalUnit_7503,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['press.v on'],['press.v on']
LexicalUnit_5166,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['forfeit.v'],['forfeit.v']
LexicalUnit_5283,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['hobble.v'],['hobble.v']
LexicalUnit_3029,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['environmental assessment.n'],['environmental assessment.n']
LexicalUnit_993,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],"[""non-hodgkin's lymphoma.n""]","[""non-hodgkin's lymphoma.n""]"
LexicalUnit_8837,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['wealth.n'],['wealth.n']
LexicalUnit_3968,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['oasis.n'],['oasis.n']
LexicalUnit_4044,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['crew member.n'],['crew member.n']
LexicalUnit_8022,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['flavour.n'],['flavour.n']
LexicalUnit_8309,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['multi-vortex tornado.n'],['multi-vortex tornado.n']
LexicalUnit_5373,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['coast.v'],['coast.v']
LexicalUnit_2050,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['malfeasance.n'],['malfeasance.n']
LexicalUnit_2972,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['amp.v up'],['amp.v up']
LexicalUnit_502,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['top.a'],['top.a']
LexicalUnit_6197,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['starry-eyed.a'],['starry-eyed.a']
LexicalUnit_6712,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['jurisdiction.n'],['jurisdiction.n']
LexicalUnit_5841,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['mommish.a'],['mommish.a']
LexicalUnit_3875,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['plush.a'],['plush.a']
LexicalUnit_3761,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['yank.v'],['yank.v']
LexicalUnit_5524,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['sidle.v'],['sidle.v']
LexicalUnit_8330,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['non-flashing red light.n'],['non-flashing red light.n']
LexicalUnit_1980,"['LexicalUnit', 'NamedIndividual', 'LexicalUnit']",['English'],['power.n'],['power.n']
LexicalUnit_7721,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['social.a status.n'],['social.a status.n']
LexicalUnit_2454,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['urine sample.n'],['urine sample.n']
LexicalUnit_2255,"['NamedIndividual', 'LexicalUnit', 'LexicalUnit']",['English'],['unpaid.a'],['unpaid.a']
