name,label,hasLemma
LexicalUnit_383,['avalanche.n'],['avalanche.n']
LexicalUnit_4325,['ointment.n'],['ointment.n']
LexicalUnit_4765,['hard as nails.a'],['hard as nails.a']
LexicalUnit_2897,['exam.n'],['exam.n']
LexicalUnit_5806,['foster mom.n'],['foster mom.n']
LexicalUnit_4942,['grin.n'],['grin.n']
LexicalUnit_1944,['spread.v'],['spread.v']
LexicalUnit_4298,['healthful.a'],['healthful.a']
LexicalUnit_5206,['luxurious.a'],['luxurious.a']
LexicalUnit_1611,['robe.n'],['robe.n']
LexicalUnit_217,['horse.n'],['horse.n']
LexicalUnit_2344,['that.p'],['that.p']
LexicalUnit_1030,['antibody-drug conjugate.n'],['antibody-drug conjugate.n']
LexicalUnit_1687,['frosty.a'],['frosty.a']
LexicalUnit_5046,['glinting.a'],['glinting.a']
LexicalUnit_4767,['insensitive.a'],['insensitive.a']
LexicalUnit_3943,['cytosine.n'],['cytosine.n']
LexicalUnit_2758,['dry.a eye.n'],['dry.a eye.n']
LexicalUnit_7951,['operation.n'],['operation.n']
LexicalUnit_6466,['disable.v'],['disable.v']
LexicalUnit_1615,['scarf.n'],['scarf.n']
LexicalUnit_1897,['snare.v'],['snare.v']
LexicalUnit_7433,['cruise.v'],['cruise.v']
LexicalUnit_1782,['diffuse.v'],['diffuse.v']
LexicalUnit_8926,['weed.n'],['weed.n']
LexicalUnit_7997,['stupefaction.n'],['stupefaction.n']
LexicalUnit_1451,['global COVID.n'],['global COVID.n']
LexicalUnit_3086,['ecologically ethical.a'],['ecologically ethical.a']
LexicalUnit_4161,['gun-ownership.n'],['gun-ownership.n']
LexicalUnit_2263,['rust.v'],['rust.v']
LexicalUnit_8171,['woven.a'],['woven.a']
LexicalUnit_8062,['appetizing.a'],['appetizing.a']
LexicalUnit_5637,['waver.v'],['waver.v']
LexicalUnit_8338,['traffic signal light.n'],['traffic signal light.n']
LexicalUnit_6266,['fervency.n'],['fervency.n']
LexicalUnit_6101,['amble.v'],['amble.v']
LexicalUnit_2910,['fizz.n'],['fizz.n']
LexicalUnit_433,['behind.prep'],['behind.prep']
LexicalUnit_1968,['contain.v'],['contain.v']
LexicalUnit_6558,['tie.n'],['tie.n']
LexicalUnit_5835,['mom brain.n'],['mom brain.n']
LexicalUnit_8404,['invasion.n'],['invasion.n']
LexicalUnit_1393,['climate change action.n'],['climate change action.n']
LexicalUnit_5142,['flourishing.a'],['flourishing.a']
LexicalUnit_355,['assault.n'],['assault.n']
LexicalUnit_5665,['mob.v'],['mob.v']
LexicalUnit_7312,['restrainment.n'],['restrainment.n']
LexicalUnit_1347,['climate crisis.n'],['climate crisis.n']
LexicalUnit_4330,['pharmacy.n'],['pharmacy.n']
LexicalUnit_5616,['trip.v'],['trip.v']
LexicalUnit_5701,['meaningfulness.n'],['meaningfulness.n']
LexicalUnit_1073,['fluorocarbon.n'],['fluorocarbon.n']
LexicalUnit_3083,['ecological community.n'],['ecological community.n']
LexicalUnit_4919,['hazy.a'],['hazy.a']
LexicalUnit_6001,['make.v a beeline'],['make.v a beeline']
LexicalUnit_7122,['feminist theology.n'],['feminist theology.n']
LexicalUnit_5217,['cog.n'],['cog.n']
LexicalUnit_7496,['hurtle.v'],['hurtle.v']
LexicalUnit_167,['sangria.n'],['sangria.n']
LexicalUnit_5048,['glistening.a'],['glistening.a']
LexicalUnit_2689,['removed.a'],['removed.a']
LexicalUnit_8659,['moped.v'],['moped.v']
LexicalUnit_5686,['dessert.n'],['dessert.n']
LexicalUnit_8041,['sweeten.v'],['sweeten.v']
LexicalUnit_3205,['loathsome.a'],['loathsome.a']
LexicalUnit_2966,['open.v door.n'],['open.v door.n']
LexicalUnit_2131,['curricular.a'],['curricular.a']
LexicalUnit_3189,['corrode.v'],['corrode.v']
LexicalUnit_321,['synthetic.a'],['synthetic.a']
LexicalUnit_2690,['unreachable.a'],['unreachable.a']
LexicalUnit_2481,['filthy.a'],['filthy.a']
LexicalUnit_4994,['spongy.a'],['spongy.a']
LexicalUnit_1663,['dark roast.n'],['dark roast.n']
LexicalUnit_6561,['avenue.n'],['avenue.n']
LexicalUnit_6690,['delight.n'],['delight.n']
LexicalUnit_6729,['threshold.n'],['threshold.n']
LexicalUnit_4889,['exterminator.n'],['exterminator.n']
LexicalUnit_8307,['intense tornado.n'],['intense tornado.n']
LexicalUnit_2000,['The United States.n'],['The United States.n']
LexicalUnit_170,['vermouth.n'],['vermouth.n']
LexicalUnit_7002,['zoom.v'],['zoom.v']
LexicalUnit_5541,['slither.v'],['slither.v']
LexicalUnit_8406,['trespass.v'],['trespass.v']
LexicalUnit_2994,['wattage.n'],['wattage.n']
LexicalUnit_1913,['yoke.v'],['yoke.v']
LexicalUnit_8508,['tilt.v'],['tilt.v']
LexicalUnit_375,['strike.v'],['strike.v']
LexicalUnit_8550,['sky rocket.n'],['sky rocket.n']
LexicalUnit_1423,['global warming optimism.n'],['global warming optimism.n']
LexicalUnit_778,['spunkiness.n'],['spunkiness.n']
LexicalUnit_7111,['diocese.n'],['diocese.n']
LexicalUnit_2166,['tropical storm watch.n'],['tropical storm watch.n']
LexicalUnit_1225,['soap.n'],['soap.n']
LexicalUnit_5845,['mommyish.a'],['mommyish.a']
LexicalUnit_6525,['duke.v'],['duke.v']
LexicalUnit_3722,['crispy.a'],['crispy.a']
LexicalUnit_4538,['immoral'],['immoral']
LexicalUnit_8717,['liveliness.n'],['liveliness.n']
LexicalUnit_2251,['insolvent.a'],['insolvent.a']
LexicalUnit_5534,['sled.v'],['sled.v']
LexicalUnit_4974,['onsite laundry.n'],['onsite laundry.n']
LexicalUnit_8321,['touch.n'],['touch.n']
LexicalUnit_5354,['bus.v'],['bus.v']
LexicalUnit_5006,['usher.n'],['usher.n']
LexicalUnit_5784,['dollars.n'],['dollars.n']
LexicalUnit_2706,['flop.v'],['flop.v']
LexicalUnit_8988,['prescribed burn.n'],['prescribed burn.n']
LexicalUnit_1351,['code red climate crisis.n'],['code red climate crisis.n']
LexicalUnit_8725,['base surge.n'],['base surge.n']
LexicalUnit_2844,['hydroelectricity.n'],['hydroelectricity.n']
LexicalUnit_311,['claim.n'],['claim.n']
LexicalUnit_8355,['solid.a waste.n'],['solid.a waste.n']
LexicalUnit_7460,['secret.n'],['secret.n']
LexicalUnit_5558,['spout.v'],['spout.v']
LexicalUnit_8133,['cull.v'],['cull.v']
LexicalUnit_7619,['large.a'],['large.a']
LexicalUnit_5875,['mobility.n'],['mobility.n']
LexicalUnit_1312,['global warming avowal.n'],['global warming avowal.n']
LexicalUnit_5309,['skulk.v'],['skulk.v']
LexicalUnit_7442,['hunt.v for.prep'],['hunt.v for.prep']
LexicalUnit_2355,['superficiality.n'],['superficiality.n']
LexicalUnit_5212,['swanky.a'],['swanky.a']
LexicalUnit_4188,['pro-gun bill.n'],['pro-gun bill.n']
LexicalUnit_1770,['false front.n'],['false front.n']
LexicalUnit_6293,['escape.v'],['escape.v']
LexicalUnit_3978,['govern.v'],['govern.v']
LexicalUnit_1299,['climate belief.n'],['climate belief.n']
LexicalUnit_3695,['honey.n'],['honey.n']
LexicalUnit_356,['assault.v'],['assault.v']
LexicalUnit_6487,['paralyzing.a'],['paralyzing.a']
LexicalUnit_2771,['estate.n'],['estate.n']
LexicalUnit_891,['weight.n'],['weight.n']
LexicalUnit_1995,['toll.n'],['toll.n']
LexicalUnit_3775,['blue hydrogen.n'],['blue hydrogen.n']
LexicalUnit_952,['cancer cell.n'],['cancer cell.n']
LexicalUnit_2615,['allocate.v'],['allocate.v']
LexicalUnit_2431,['full blood panel.n'],['full blood panel.n']
LexicalUnit_7054,['trickling.n'],['trickling.n']
LexicalUnit_7176,['religious scripture.n'],['religious scripture.n']
LexicalUnit_3786,['induced hydraulic fracture.n'],['induced hydraulic fracture.n']
LexicalUnit_7133,['Islam.n'],['Islam.n']
LexicalUnit_5850,['mother.n'],['mother.n']
LexicalUnit_6437,['infest.v'],['infest.v']
LexicalUnit_847,['powder room.n'],['powder room.n']
LexicalUnit_153,['cocktail.n'],['cocktail.n']
LexicalUnit_6795,['halt.v'],['halt.v']
LexicalUnit_8122,['alluring.a'],['alluring.a']
LexicalUnit_8407,['unlawful.a entry.n'],['unlawful.a entry.n']
LexicalUnit_2609,['unclean.a'],['unclean.a']
LexicalUnit_3284,['pricey.a'],['pricey.a']
LexicalUnit_7734,['quietness.n'],['quietness.n']
LexicalUnit_2907,['effervesce.v'],['effervesce.v']
LexicalUnit_36,['ford.v'],['ford.v']
LexicalUnit_5518,['shake.v'],['shake.v']
LexicalUnit_3040,['Kyoto Protocol.n'],['Kyoto Protocol.n']
LexicalUnit_8018,['flavor.n'],['flavor.n']
LexicalUnit_8392,['soothe.v'],['soothe.v']
LexicalUnit_322,['unnatural.a'],['unnatural.a']
LexicalUnit_684,['tiller.n'],['tiller.n']
LexicalUnit_7796,['voraciousness.n'],['voraciousness.n']
LexicalUnit_775,['sauciness.n'],['sauciness.n']
LexicalUnit_7922,['curettege.n'],['curettege.n']
LexicalUnit_18,['access.n'],['access.n']
LexicalUnit_5515,['scuttle.v'],['scuttle.v']
LexicalUnit_7929,['emergency surgery.n'],['emergency surgery.n']
LexicalUnit_8686,['tier.n'],['tier.n']
LexicalUnit_2031,['craft.v'],['craft.v']
LexicalUnit_2409,['detach.v'],['detach.v']
LexicalUnit_246,['gall.v'],['gall.v']
LexicalUnit_3590,['flood.v'],['flood.v']
LexicalUnit_4838,['stock holder.n'],['stock holder.n']
LexicalUnit_5689,['high tea.n'],['high tea.n']
LexicalUnit_652,['vampire.n'],['vampire.n']
LexicalUnit_7401,['uneven.a'],['uneven.a']
LexicalUnit_1399,['climate change mitigation tactic.n'],['climate change mitigation tactic.n']
LexicalUnit_4501,['humor.n'],['humor.n']
LexicalUnit_6789,['end.v'],['end.v']
LexicalUnit_7276,['responsibly.adv'],['responsibly.adv']
LexicalUnit_6343,['peacefulness.n'],['peacefulness.n']
LexicalUnit_5346,['bolt.v'],['bolt.v']
LexicalUnit_2720,['stoop.v low'],['stoop.v low']
LexicalUnit_787,['boundary.n'],['boundary.n']
LexicalUnit_1781,['density.n'],['density.n']
LexicalUnit_7406,['doleful.a'],['doleful.a']
LexicalUnit_6568,['fast lane.n'],['fast lane.n']
LexicalUnit_3582,['jet.v'],['jet.v']
LexicalUnit_5407,['gallop.v'],['gallop.v']
LexicalUnit_1372,['ecological mourning.n'],['ecological mourning.n']
LexicalUnit_4826,['bankroll.n'],['bankroll.n']
LexicalUnit_809,['cornerstone.n'],['cornerstone.n']
LexicalUnit_2026,['undaunted.a'],['undaunted.a']
LexicalUnit_3909,['gamble.v'],['gamble.v']
LexicalUnit_782,['boring.a'],['boring.a']
LexicalUnit_3211,['demon.n'],['demon.n']
LexicalUnit_6508,['length.n'],['length.n']
LexicalUnit_2577,['treatment protocol.n'],['treatment protocol.n']
LexicalUnit_1250,['climate activist.n'],['climate activist.n']
LexicalUnit_5245,['hocuspocus.n'],['hocuspocus.n']
LexicalUnit_201,['outrage.n'],['outrage.n']
LexicalUnit_9018,['jihad.n'],['jihad.n']
LexicalUnit_8895,['open.v fire.n'],['open.v fire.n']
LexicalUnit_8570,['undesirable effect.n'],['undesirable effect.n']
LexicalUnit_6119,['object.n'],['object.n']
LexicalUnit_2112,['bumper crop.n'],['bumper crop.n']
LexicalUnit_8391,['remedy.v'],['remedy.v']
LexicalUnit_8010,['maintainable.a'],['maintainable.a']
LexicalUnit_1529,['Global Circulation Model.n'],['Global Circulation Model.n']
LexicalUnit_8617,['derail.v'],['derail.v']
LexicalUnit_1471,['Moderna spikevax.n'],['Moderna spikevax.n']
LexicalUnit_5942,['vibration.n'],['vibration.n']
LexicalUnit_660,['circulate.v'],['circulate.v']
LexicalUnit_6778,['predicament.n'],['predicament.n']
LexicalUnit_8651,['conduct.v'],['conduct.v']
LexicalUnit_4283,['poison pill.n'],['poison pill.n']
LexicalUnit_3181,['sustainable.a'],['sustainable.a']
LexicalUnit_4387,['LPN.n'],['LPN.n']
LexicalUnit_1698,['color.n'],['color.n']
LexicalUnit_8067,['mouth-watering.a'],['mouth-watering.a']
LexicalUnit_8272,['second.n'],['second.n']
LexicalUnit_26,['attainment.n'],['attainment.n']
LexicalUnit_1564,['bra.n'],['bra.n']
LexicalUnit_8986,['intermix fire.n'],['intermix fire.n']
LexicalUnit_8702,['cloak.v'],['cloak.v']
LexicalUnit_2033,['create.v'],['create.v']
LexicalUnit_5124,['duvet.n'],['duvet.n']
LexicalUnit_8852,['affluent.n'],['affluent.n']
LexicalUnit_3300,['suffer.v'],['suffer.v']
LexicalUnit_3409,['unnerving.a'],['unnerving.a']
LexicalUnit_6704,['patrol.n'],['patrol.n']
LexicalUnit_7989,['bewilder.v'],['bewilder.v']
LexicalUnit_7249,['basket.n'],['basket.n']
LexicalUnit_3523,['hardness.n'],['hardness.n']
LexicalUnit_6780,['quandary.n'],['quandary.n']
LexicalUnit_3341,['extreme temperature warning.n'],['extreme temperature warning.n']
LexicalUnit_4469,['elderly.a'],['elderly.a']
LexicalUnit_8451,['tyrannical.a'],['tyrannical.a']
LexicalUnit_6504,['ulcer.n'],['ulcer.n']
LexicalUnit_5588,['swing.v'],['swing.v']
LexicalUnit_6440,['mold.n'],['mold.n']
LexicalUnit_1741,['contest.n'],['contest.n']
LexicalUnit_7505,['run.v'],['run.v']
LexicalUnit_6498,['torpefy.v'],['torpefy.v']
LexicalUnit_8643,['brake.v'],['brake.v']
LexicalUnit_2674,['visual rhetoric.n of climate change'],['visual rhetoric.n of climate change']
LexicalUnit_5378,['creep.v'],['creep.v']
LexicalUnit_5714,['belonging.n'],['belonging.n']
LexicalUnit_6798,['terminate.v'],['terminate.v']
LexicalUnit_2445,['rapid test.n'],['rapid test.n']
LexicalUnit_3784,['hydrofracking.n'],['hydrofracking.n']
LexicalUnit_5349,['bounce.v'],['bounce.v']
LexicalUnit_7423,['exam.n'],['exam.n']
LexicalUnit_8293,['exhaustion.n'],['exhaustion.n']
LexicalUnit_845,['parlor.n'],['parlor.n']
LexicalUnit_6884,['life sentence.n'],['life sentence.n']
LexicalUnit_3477,['fire.n'],['fire.n']
LexicalUnit_6112,['nutrient.n'],['nutrient.n']
LexicalUnit_3489,['kindling.n'],['kindling.n']
LexicalUnit_2371,['yen.v'],['yen.v']
LexicalUnit_1049,['mitotic inhibitor.n'],['mitotic inhibitor.n']
LexicalUnit_6505,['unhealthy.a'],['unhealthy.a']
LexicalUnit_7119,['exegetical theology.n'],['exegetical theology.n']
LexicalUnit_519,['setting.n'],['setting.n']
LexicalUnit_5058,['sheen.n'],['sheen.n']
LexicalUnit_4204,['Gun Owners of America.n'],['Gun Owners of America.n']
LexicalUnit_3507,['firearm.n'],['firearm.n']
LexicalUnit_4081,['gun control politics.n'],['gun control politics.n']
LexicalUnit_8246,['thirsty.a'],['thirsty.a']
LexicalUnit_8972,['Category 2 open fire.n'],['Category 2 open fire.n']
LexicalUnit_6155,['toss.v'],['toss.v']
LexicalUnit_6872,['reachable.a'],['reachable.a']
LexicalUnit_3840,['persimmon.n'],['persimmon.n']
LexicalUnit_8714,['aliveness.n'],['aliveness.n']
LexicalUnit_7884,['fissure.n'],['fissure.n']
LexicalUnit_7197,['sin.v'],['sin.v']
LexicalUnit_2767,['cottage.n'],['cottage.n']
LexicalUnit_788,['expansive.a'],['expansive.a']
LexicalUnit_1342,['global warming skepticism.n'],['global warming skepticism.n']
LexicalUnit_3076,['biocentrism.n'],['biocentrism.n']
LexicalUnit_1119,['heighten.v'],['heighten.v']
LexicalUnit_7376,['twirl.v'],['twirl.v']
LexicalUnit_460,['blockage.n'],['blockage.n']
LexicalUnit_8359,['alleviate.v'],['alleviate.v']
LexicalUnit_3227,['hobgoblin.n'],['hobgoblin.n']
LexicalUnit_2174,['exigency.n'],['exigency.n']
LexicalUnit_8775,['seige.n'],['seige.n']
LexicalUnit_5051,['glittering.a'],['glittering.a']
LexicalUnit_5730,['admiral.n'],['admiral.n']
LexicalUnit_6765,['upscale.a'],['upscale.a']
LexicalUnit_6063,['cataclysm.n'],['cataclysm.n']
LexicalUnit_5044,['glint.n'],['glint.n']
LexicalUnit_8715,['life energy.n'],['life energy.n']
LexicalUnit_5692,['luncheon.n'],['luncheon.n']
LexicalUnit_8032,['salty.a'],['salty.a']
LexicalUnit_5054,['glossiness.n'],['glossiness.n']
LexicalUnit_5728,['pathogen.n'],['pathogen.n']
LexicalUnit_4206,['Minutemen.n'],['Minutemen.n']
LexicalUnit_2545,['symptom.n'],['symptom.n']
LexicalUnit_3700,['sugar.n'],['sugar.n']
LexicalUnit_1642,['undergarment.n'],['undergarment.n']
LexicalUnit_5535,['sledge.v'],['sledge.v']
LexicalUnit_8501,['be.v tilted'],['be.v tilted']
LexicalUnit_1473,['mRNA vaccine.n'],['mRNA vaccine.n']
LexicalUnit_3034,['environmental protection compliance orders.n'],['environmental protection compliance orders.n']
LexicalUnit_7326,['unmasked.a'],['unmasked.a']
LexicalUnit_1855,['dungeon.n'],['dungeon.n']
LexicalUnit_8809,['mire.v'],['mire.v']
LexicalUnit_6218,['gobble.v'],['gobble.v']
LexicalUnit_6268,['impassioned.a'],['impassioned.a']
LexicalUnit_6247,['bloodsucker.n'],['bloodsucker.n']
LexicalUnit_5479,['punt.v'],['punt.v']
LexicalUnit_865,['burden.n'],['burden.n']
LexicalUnit_8532,['jump.v'],['jump.v']
LexicalUnit_4814,['savvy.a'],['savvy.a']
LexicalUnit_7227,['load.n off'],['load.n off']
LexicalUnit_7995,['startle.v'],['startle.v']
LexicalUnit_2143,['cycle.n'],['cycle.n']
LexicalUnit_6560,['alley.n'],['alley.n']
LexicalUnit_7710,['flock.n'],['flock.n']
LexicalUnit_4514,['waggish.a'],['waggish.a']
LexicalUnit_5450,['mosey.v'],['mosey.v']
LexicalUnit_8442,['despotic.a'],['despotic.a']
LexicalUnit_4388,['MD.n'],['MD.n']
LexicalUnit_7317,['suppress.v'],['suppress.v']
LexicalUnit_3015,['carbon tax.n'],['carbon tax.n']
LexicalUnit_1685,['freezing.a'],['freezing.a']
LexicalUnit_7099,['church of England.n'],['church of England.n']
LexicalUnit_3867,['downy.a'],['downy.a']
LexicalUnit_2660,['climate propaganda.n'],['climate propaganda.n']
LexicalUnit_8798,['drown.v'],['drown.v']
LexicalUnit_8445,['dictatorship.n'],['dictatorship.n']
LexicalUnit_3823,['front.a'],['front.a']
LexicalUnit_8621,['flameout.n'],['flameout.n']
LexicalUnit_1018,['stage 3B.n'],['stage 3B.n']
LexicalUnit_1139,['periphery.n'],['periphery.n']
LexicalUnit_4707,['vulnerable population.n'],['vulnerable population.n']
LexicalUnit_5388,['drift.v'],['drift.v']
LexicalUnit_7708,['working-class.a'],['working-class.a']
LexicalUnit_2121,['plant.v'],['plant.v']
LexicalUnit_698,['navigate.v'],['navigate.v']
LexicalUnit_3490,['light.v'],['light.v']
LexicalUnit_6389,['him.n'],['him.n']
LexicalUnit_1488,['COVID-19 variants.n'],['COVID-19 variants.n']
LexicalUnit_6864,['approachable.a'],['approachable.a']
LexicalUnit_8813,['quagmire.n'],['quagmire.n']
LexicalUnit_8206,['steal.v'],['steal.v']
LexicalUnit_1193,['buddhas hand.n'],['buddhas hand.n']
LexicalUnit_4591,['sully.v'],['sully.v']
LexicalUnit_5695,['morning tea.n'],['morning tea.n']
LexicalUnit_7927,['elective surgery.n'],['elective surgery.n']
LexicalUnit_3495,['relight.v'],['relight.v']
LexicalUnit_525,['bottom percent.n'],['bottom percent.n']
LexicalUnit_7748,['say.v'],['say.v']
LexicalUnit_2421,['biopsy.n'],['biopsy.n']
LexicalUnit_4510,['jolly.a'],['jolly.a']
LexicalUnit_6511,['size.n'],['size.n']
LexicalUnit_7719,['social group.n'],['social group.n']
LexicalUnit_3339,['extreme heat preparedness.n'],['extreme heat preparedness.n']
LexicalUnit_1357,['code red.n on global warming'],['code red.n on global warming']
LexicalUnit_7113,['doomsday.n'],['doomsday.n']
LexicalUnit_7557,['vassal.n'],['vassal.n']
LexicalUnit_8952,['hinterland.n'],['hinterland.n']
LexicalUnit_2513,['discuss.v'],['discuss.v']
LexicalUnit_6064,['Inter-Tropical Convergence Zone.n'],['Inter-Tropical Convergence Zone.n']
LexicalUnit_3260,['stimulate.v'],['stimulate.v']
LexicalUnit_886,['stress.n'],['stress.n']
LexicalUnit_6404,['somebody.n'],['somebody.n']
LexicalUnit_3365,['wool.n'],['wool.n']
LexicalUnit_3580,['helicopter.v'],['helicopter.v']
LexicalUnit_1180,['circuit.n'],['circuit.n']
LexicalUnit_7200,['synod.n'],['synod.n']
LexicalUnit_4412,['psychiatrist.n'],['psychiatrist.n']
LexicalUnit_4947,['laugh.n'],['laugh.n']
LexicalUnit_3043,['national pollution release inventory.n'],['national pollution release inventory.n']
LexicalUnit_4137,['regulation of firearm.n'],['regulation of firearm.n']
LexicalUnit_8645,['bus.v'],['bus.v']
LexicalUnit_6110,['healthy.a food.n'],['healthy.a food.n']
LexicalUnit_2958,['emotional.a'],['emotional.a']
LexicalUnit_2846,['kinetic energy.n'],['kinetic energy.n']
LexicalUnit_7856,['storm.n'],['storm.n']
LexicalUnit_6929,['increase.n'],['increase.n']
LexicalUnit_1112,['lower.v'],['lower.v']
LexicalUnit_1280,['climate anxiety.n'],['climate anxiety.n']
LexicalUnit_3325,['endangered.a'],['endangered.a']
LexicalUnit_4408,['podiatrist.n'],['podiatrist.n']
LexicalUnit_8723,['vivaciousness.n'],['vivaciousness.n']
LexicalUnit_1254,['climate change billboard.n'],['climate change billboard.n']
LexicalUnit_2865,['funds.n'],['funds.n']
LexicalUnit_584,['açai.n'],['açai.n']
LexicalUnit_977,['leukemia.n'],['leukemia.n']
LexicalUnit_4449,['cloak.n'],['cloak.n']
LexicalUnit_2795,['tectonic earthquake.n'],['tectonic earthquake.n']
LexicalUnit_5961,['detainee.n'],['detainee.n']
LexicalUnit_8116,['matcha.n'],['matcha.n']
LexicalUnit_3442,['savagery.n'],['savagery.n']
LexicalUnit_641,['childbirth.n'],['childbirth.n']
LexicalUnit_1859,['imprisoned.a'],['imprisoned.a']
LexicalUnit_5505,['samba.v'],['samba.v']
LexicalUnit_8166,['textile.n'],['textile.n']
LexicalUnit_6788,['end.n'],['end.n']
LexicalUnit_8555,['upsurge.n'],['upsurge.n']
LexicalUnit_2262,['rust.n'],['rust.n']
LexicalUnit_6581,['skyway.n'],['skyway.n']
LexicalUnit_6672,['tree.n'],['tree.n']
LexicalUnit_3499,['smoldering.a'],['smoldering.a']
LexicalUnit_91,['slope.n'],['slope.n']
LexicalUnit_4151,['gun industry.n'],['gun industry.n']
LexicalUnit_3589,['flood.n'],['flood.n']
LexicalUnit_1263,['climate justice.n'],['climate justice.n']
LexicalUnit_4696,['polio.n'],['polio.n']
LexicalUnit_4458,['adolescent.a'],['adolescent.a']
LexicalUnit_6435,['fungi.n'],['fungi.n']
LexicalUnit_6501,['tumour.n'],['tumour.n']
LexicalUnit_7770,['instability.n'],['instability.n']
LexicalUnit_2476,['diplomatic.a'],['diplomatic.a']
LexicalUnit_4039,['set.n'],['set.n']
LexicalUnit_5673,['blind corner.n'],['blind corner.n']
LexicalUnit_3871,['furriness.n'],['furriness.n']
LexicalUnit_1828,['as.c'],['as.c']
LexicalUnit_6438,['infestation.n'],['infestation.n']
LexicalUnit_7635,['hibernation.n'],['hibernation.n']
LexicalUnit_4435,['overheat.v'],['overheat.v']
LexicalUnit_1000,['ovarian cancer.n'],['ovarian cancer.n']
